Timestamp,Username,VideoID,Comment,Date
2024-07-21T23:27:34Z,@d.d.t.9069,V_I7gRpwTBc,What an horror show,2024-07-21T23:27:34Z
2024-07-21T23:22:22Z,@jamescorless8283,V_I7gRpwTBc,Trading one jerkoff for another.,2024-07-21T23:22:22Z
2024-07-21T23:21:32Z,@Jovaun-b7u,V_I7gRpwTBc,It might hurt her but nobody in America wants her any where near an office. Not even a tech support office,2024-07-21T23:21:32Z
2024-07-21T23:15:40Z,@BMoore215,V_I7gRpwTBc,"So since a person with multiple felonies can go for president, all people with felonies can vote now?? Yes black, white , etc it doesn't matter who, all people!",2024-07-21T23:15:40Z
2024-07-21T23:09:00Z,@avimah5019,V_I7gRpwTBc,Its going to be 2016 all over again.,2024-07-21T23:09:00Z
2024-07-21T23:08:23Z,@avimah5019,V_I7gRpwTBc,Harris is Hillary 2.0 Democrats just handed Trump the election,2024-07-21T23:08:23Z
2024-07-21T22:27:42Z,@matthewgeddis8870,V_I7gRpwTBc,Kamala is gonna get crushed by Trump 😊,2024-07-21T22:27:42Z
2024-07-21T22:14:35Z,@Eugeniapatacacuchumali,V_I7gRpwTBc,"OH GOD........ONE STUPIDITY  AFTER ANOTHER ...........THIS POOR WOMAN  IS EMPTY  BRAIN........
ARE YOU KIDDING ? DEMOCRATS 
?HOW LOW  ARE YOU  GOING   DOWN  ?
TERRIBLE   TERRIBLE
WELL .......THERE'S NOT DOUBT  THAT   WITH THIS.......B
  MR. TRUMP IS THE NEXT PRESIDENT  OF THE USA.
AND I AM GLAD  AND HAPPY  AMERICA  NEED  HIM",2024-07-21T22:14:35Z
2024-07-21T22:02:43Z,@JM-bd6ml,V_I7gRpwTBc,"Can’t under estimate the Dims, they know how to bring in the cemetery vote.",2024-07-21T22:02:43Z
2024-07-21T22:02:06Z,@lauraa.e.5008,V_I7gRpwTBc,"So glad there's a mute button. If I had to hear her nasal voice that's sounds like someone is pinching her vocal cords, when she speaks, it would drive me nuts.",2024-07-21T22:02:06Z
2024-07-21T21:40:38Z,@htcnyc2003,V_I7gRpwTBc,I know some people want Kamala Harris to win while some don’t but you have to look on the fact that Donald Trump is 78 years old and I don’t think that he can run another four years as president so I’m going to vote for Kamala Harris.,2024-07-21T21:40:38Z
2024-07-21T21:34:26Z,@startechcode,V_I7gRpwTBc,I endorse kamala harris and she has my vote for our next president.,2024-07-21T21:34:26Z
2024-07-21T21:33:42Z,@moniquea2643,V_I7gRpwTBc,😂😂😂,2024-07-21T21:33:42Z
2024-07-21T21:27:53Z,@TeakettleYT,V_I7gRpwTBc,We’re cooked,2024-07-21T21:27:53Z
2024-07-21T21:26:03Z,@LialiaKonstantinova,V_I7gRpwTBc,Kamala❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-07-21T21:26:03Z
2024-07-21T21:25:56Z,@bobbyshill,V_I7gRpwTBc,"Yeah right 😂😅😂😅 i never heard that stupid person ask help from another stupid person, also how about that couple are not loyal to USA??? 
Democrats society should not be a stupid again and support cookie 
Like kamala. 
True American citizens must vote to who put USA first Donald Trump. 
Kamala Harris and Joseph Biden flooded USA with an illegal immigrants criminals and gangs and spys by opening our southern border, also kamala Harris and Biden are the one reason for inflation and high prices, and damages the justice systems.",2024-07-21T21:25:56Z
2024-07-21T21:24:49Z,@jimmcgeehan7393,V_I7gRpwTBc,Who will she endorse for vp? Joe you got it,2024-07-21T21:24:49Z
2024-07-21T21:24:38Z,@rogertucker35,V_I7gRpwTBc,Well well it will never happen Paris president for the United States never trump will win and send Harris to the monkey tree 🌴,2024-07-21T21:24:38Z
2024-07-21T21:24:23Z,@Wontusetubeagain,V_I7gRpwTBc,"Is there a single Democrat office holder in the entire country who has not voiced support for the disasterous polices of the last 4 years?  Is there a single Dem in congress who has voted even once  against any of the Democratic platform initiatives that put our country in such an awful mess, or opposed any of Joes executive orders?  It does not matter who the Dems pick.  The downside of being a party that marches in lockstep is that when it doesnt work for the country, you all get the blame.",2024-07-21T21:24:23Z
